  8.3515556e+001  4.2121116e+001  4.8834239e-001  3.4406186e+000  1.8141333e+003  1.0569714e+003  1.9408520e+003  2.3431327e+003  4.9180923e-001  6.8945616e-001  4.3901375e-001  3.3326788e-001  7.7551020e-003  8.2539683e-003  7.9654311e-003  7.9654311e-003  1.2033342e-001  1.5474229e-001  1.2631452e-001  7.6512587e-002
  9.4182222e+001  4.3449351e+001  9.7119207e-002  2.7553237e+000  1.6633286e+003  1.2952857e+003  2.1088520e+003  2.3500255e+003  5.5396454e-001  6.5395502e-001  4.3824679e-001  3.7053354e-001  7.9365079e-003  7.9818594e-003  8.0174927e-003  8.4339858e-003  1.3701354e-001  1.7745619e-001  1.0297236e-001  8.5134255e-002
  6.9737778e+001  3.8107550e+001 -5.5478798e-002  2.0877887e+000  1.5934429e+003  8.8699048e+002  1.6112602e+003  2.1001582e+003  4.5400135e-001  6.9649130e-001  4.5589415e-001  2.8840384e-001  8.8888889e-003  1.0158730e-002  1.0152020e-002  9.1107872e-003  1.5034763e-001  1.9856259e-001  9.9088661e-002  1.4583194e-001
  8.5066667e+001  4.7623899e+001  4.9822225e-001  3.2674884e+000  1.8342095e+003  1.5486143e+003  2.6286224e+003  2.5660714e+003  5.9106461e-001  6.5595668e-001  4.1479034e-001  4.3548252e-001  8.4807256e-003  8.6167800e-003  7.8613078e-003  7.8092461e-003  1.1225661e-001  1.3449044e-001  1.0572221e-001  1.1348946e-001
  9.7035556e+001  5.6501806e+001  3.9846378e-001  2.5533026e+000  2.8265048e+003  1.7595381e+003  3.0582143e+003  3.9768469e+003  5.6650498e-001  7.2180841e-001  5.3441226e-001  3.9542126e-001  7.1655329e-003  7.9365079e-003  6.8721366e-003  7.3927530e-003  1.4787388e-001  1.4099294e-001  1.0098770e-001  8.2782844e-002
  1.0519556e+002  5.6437758e+001  3.1416392e-001  2.4122014e+000  3.2667095e+003  1.8616857e+003  4.6097449e+003  3.1791786e+003  4.6945658e-001  6.9995161e-001  2.4223614e-001  4.7896531e-001  6.5306122e-003  6.8480726e-003  6.8721366e-003  7.0803832e-003  9.0854567e-002  1.2225275e-001  8.3696222e-002  7.9493040e-002
  9.2213333e+001  5.3514841e+001  1.4007433e-001  2.0630439e+000  2.4625810e+003  1.3658952e+003  2.7942143e+003  3.1261122e+003  5.6324873e-001  7.5708302e-001  5.0411334e-001  4.4285522e-001  6.7120181e-003  7.5736961e-003  7.2365681e-003  7.2365681e-003  1.2237265e-001  1.2061242e-001  1.1652962e-001  9.6609360e-002
  9.1213333e+001  4.7089474e+001  5.6452948e-001  3.0139826e+000  2.5495762e+003  1.6757714e+003  2.6105255e+003  3.1094337e+003  3.9837381e-001  6.1072076e-001  3.7270557e-001  2.5250832e-001  7.8911565e-003  8.5714286e-003  8.4860475e-003  8.7984173e-003  1.2379182e-001  9.2315879e-002  1.1960164e-001  1.0166784e-001
  1.0251111e+002  4.2805844e+001 -2.6935262e-001  2.6964438e+000  2.2183857e+003  1.6485333e+003  2.6802398e+003  3.1274082e+003  3.5463512e-001  5.5168459e-001  2.3729446e-001  1.0750718e-001  8.2539683e-003  8.0725624e-003  7.5489379e-003  7.6009996e-003  1.1541254e-001  1.4170408e-001  9.8550337e-002  1.1477921e-001
  1.0573778e+002  4.2295597e+001  5.8881861e-002  3.2053601e+000  1.7408619e+003  2.2103905e+003  2.6148469e+003  3.0039082e+003  4.6921607e-001  3.6919354e-001  1.9476004e-001  7.5044687e-002  1.0158730e-002  9.3877551e-003  9.2669721e-003  9.4752187e-003  1.4132186e-001  1.5440382e-001  1.2458629e-001  1.2049508e-001
  9.7213333e+001  4.5752623e+001  2.2934861e-001  2.8730717e+000  2.5165810e+003  1.3048286e+003  2.3186582e+003  3.2858827e+003  3.6405818e-001  6.7493298e-001  3.9573955e-001  1.4912188e-001  7.1201814e-003  8.8435374e-003  7.8613078e-003  8.2778009e-003  1.2954460e-001  2.0019531e-001  1.1112335e-001  1.1048052e-001
  1.0692889e+002  5.4630204e+001  1.1544130e-001  2.1917815e+000  2.6081952e+003  2.0191952e+003  3.5703776e+003  3.5377296e+003  5.7299056e-001  6.5715113e-001  4.1556804e-001  4.2293661e-001  7.3015873e-003  7.1201814e-003  7.1324448e-003  7.0283215e-003  1.3270270e-001  1.3610553e-001  1.1670078e-001  8.6323686e-002
  8.7142222e+001  5.0345212e+001  4.1617929e-001  2.5620365e+000  1.8146714e+003  1.3811905e+003  2.1674541e+003  2.3210408e+003  6.3979729e-001  7.2331930e-001  5.6870624e-001  5.3689768e-001  7.1201814e-003  8.2086168e-003  7.4968763e-003  7.8613078e-003  1.1611123e-001  1.2846496e-001  1.2400262e-001  1.1159504e-001
  8.2386667e+001  4.0812144e+001  2.8385113e-001  2.8401635e+000  1.6364095e+003  1.0432810e+003  1.6130153e+003  2.4184337e+003  5.1238780e-001  6.7499853e-001  5.0660176e-001  2.5770334e-001  7.4376417e-003  8.5260771e-003  9.4231570e-003  8.3819242e-003  1.1379696e-001  2.0206802e-001  1.3469185e-001  1.1457798e-001
  1.1086222e+002  6.2769659e+001  1.6045737e-001  2.0135564e+000  3.0796810e+003  1.7249857e+003  3.6378265e+003  3.9942449e+003  6.0151215e-001  7.8178880e-001  5.3856543e-001  4.9098078e-001  6.4852608e-003  7.5736961e-003  6.8200750e-003  6.1953353e-003  8.2925340e-002  1.3638148e-001  6.9835500e-002  9.3698805e-002
