  1.0680889e+002  4.9987355e+001  2.4448927e-001  2.6474420e+000  2.2352619e+003  1.8258762e+003  2.6269745e+003  3.0010663e+003  5.4539808e-001  6.2835442e-001  4.6814989e-001  3.8721856e-001  7.2108844e-003  7.8911565e-003  7.5489379e-003  7.1324448e-003  1.0828794e-001  1.3460348e-001  1.2560959e-001  1.0106541e-001
  1.1181333e+002  5.1188821e+001  3.6565519e-001  2.5027902e+000  1.9862905e+003  1.5134238e+003  2.4774796e+003  2.4906224e+003  6.1845368e-001  7.0889609e-001  5.2838185e-001  5.2622267e-001  6.6666667e-003  7.2108844e-003  7.4968763e-003  7.7051229e-003  1.1049486e-001  1.4314245e-001  7.5270334e-002  1.1669484e-001
  1.0334667e+002  4.1912055e+001  7.7468503e-003  2.9049909e+000  2.1506381e+003  1.4226429e+003  2.1248418e+003  2.7803061e+003  3.4026035e-001  5.7431318e-001  3.1935591e-001  1.1984235e-001  7.3469388e-003  8.6621315e-003  8.4860475e-003  8.7984173e-003  1.1737876e-001  1.1687278e-001  8.2686223e-002  7.9454281e-002
  1.0785778e+002  4.6536538e+001 -2.7403901e-003  2.9368408e+000  2.3915524e+003  1.5192048e+003  3.0122092e+003  3.1027704e+003  4.4320580e-001  6.4561655e-001  3.1381485e-001  2.8562235e-001  7.3922902e-003  8.1632653e-003  6.7159517e-003  7.2886297e-003  8.1954111e-002  1.1375135e-001  9.0488744e-002  8.0552504e-002
  1.1973778e+002  4.1082426e+001 -3.1444722e-001  2.5188374e+000  2.0502238e+003  1.4072810e+003  2.1420714e+003  2.5953520e+003  3.6121799e-001  5.7793614e-001  3.4712133e-001  1.9878136e-001  7.8458050e-003  9.2970522e-003  7.7571845e-003  8.3819242e-003  1.3704744e-001  1.3822626e-001  1.1457942e-001  9.0373368e-002
  8.7471111e+001  4.1278673e+001  4.0667007e-002  2.4286353e+000  1.8122190e+003  1.2554286e+003  2.4053469e+003  2.0493316e+003  4.5229045e-001  6.2976107e-001  2.7517602e-001  3.9129217e-001  7.2562358e-003  8.9795918e-003  7.7051229e-003  7.2886297e-003  1.2288963e-001  1.4164687e-001  9.4556017e-002  1.1125348e-001
  7.2391111e+001  4.0417000e+001  3.2206105e-001  2.6218633e+000  1.5410429e+003  8.8820000e+002  1.7874286e+003  2.0399694e+003  5.0807168e-001  7.2864824e-001  4.3624329e-001  3.6245382e-001  9.3877551e-003  9.7052154e-003  9.8917118e-003  8.5381091e-003  1.4759482e-001  2.0954893e-001  1.6924381e-001  1.0710105e-001
  8.0466667e+001  3.8278934e+001  7.5269459e-001  3.9516740e+000  1.7567095e+003  1.2592714e+003  2.0301837e+003  2.2140204e+003  4.0400664e-001  5.6773508e-001  3.1790071e-001  2.5387200e-001  8.6167800e-003  1.0249433e-002  9.5272803e-003  8.6942940e-003  1.4426448e-001  1.4003563e-001  9.7378600e-002  1.1699502e-001
  9.6702222e+001  3.7775716e+001  6.7080081e-002  3.5542475e+000  1.5196095e+003  1.2169952e+003  2.0037296e+003  1.7545153e+003  4.6946434e-001  5.4552934e-001  2.6338995e-001  3.5468487e-001  9.4331066e-003  9.4784580e-003  1.0047897e-002  9.0587255e-003  1.3442092e-001  1.5415256e-001  1.4316342e-001  1.2043574e-001
  1.0252000e+002  4.9650392e+001  5.9896828e-002  2.4326103e+000  1.9386714e+003  1.9232619e+003  3.0652551e+003  3.1848776e+003  6.0994153e-001  6.0784590e-001  3.9355030e-001  3.6434581e-001  7.0294785e-003  7.1655329e-003  7.5489379e-003  6.7159517e-003  1.1165069e-001  1.4970504e-001  1.0114345e-001  8.2985537e-002
  9.7213333e+001  4.5752623e+001  2.2934861e-001  2.8730717e+000  2.5165810e+003  1.3048286e+003  2.3186582e+003  3.2858827e+003  3.6405818e-001  6.7493298e-001  3.9573955e-001  1.4912188e-001  7.1201814e-003  8.8435374e-003  7.8613078e-003  8.2778009e-003  1.2954460e-001  2.0019531e-001  1.1112335e-001  1.1048052e-001
  1.0692889e+002  5.4630204e+001  1.1544130e-001  2.1917815e+000  2.6081952e+003  2.0191952e+003  3.5703776e+003  3.5377296e+003  5.7299056e-001  6.5715113e-001  4.1556804e-001  4.2293661e-001  7.3015873e-003  7.1201814e-003  7.1324448e-003  7.0283215e-003  1.3270270e-001  1.3610553e-001  1.1670078e-001  8.6323686e-002
  8.7142222e+001  5.0345212e+001  4.1617929e-001  2.5620365e+000  1.8146714e+003  1.3811905e+003  2.1674541e+003  2.3210408e+003  6.3979729e-001  7.2331930e-001  5.6870624e-001  5.3689768e-001  7.1201814e-003  8.2086168e-003  7.4968763e-003  7.8613078e-003  1.1611123e-001  1.2846496e-001  1.2400262e-001  1.1159504e-001
  8.2386667e+001  4.0812144e+001  2.8385113e-001  2.8401635e+000  1.6364095e+003  1.0432810e+003  1.6130153e+003  2.4184337e+003  5.1238780e-001  6.7499853e-001  5.0660176e-001  2.5770334e-001  7.4376417e-003  8.5260771e-003  9.4231570e-003  8.3819242e-003  1.1379696e-001  2.0206802e-001  1.3469185e-001  1.1457798e-001
  1.1086222e+002  6.2769659e+001  1.6045737e-001  2.0135564e+000  3.0796810e+003  1.7249857e+003  3.6378265e+003  3.9942449e+003  6.0151215e-001  7.8178880e-001  5.3856543e-001  4.9098078e-001  6.4852608e-003  7.5736961e-003  6.8200750e-003  6.1953353e-003  8.2925340e-002  1.3638148e-001  6.9835500e-002  9.3698805e-002
